262701477989085184	491320634	negative
262896420992991232	617180363	positive
232867712064442368	43351694	positive
251703255044857856	88483087	negative
247347708900286465	71960817	positive
244634790576414720	354242541	positive
259528581938544640	230863863	negative
262268094586703872	31475321	positive
262052118314237952	79601816	neutral
255983114126520320	251827150	neutral
263477931916021760	290944156	neutral
263402254655164416	454155239	neutral
264094708320595968	275088542	positive
263119155060932608	759126517	neutral
262585396666458113	414465617	neutral
264180809886478336	292839266	negative
241095680922353664	91965564	positive
262110858660941824	598554482	neutral
263513642866200576	313819063	positive
264032758681178112	35182772	negative
263615010402627584	447445258	negative
249906355815714818	38519489	positive
263807158368477185	37302488	positive
262352609665482752	25345724	neutral
263995474636312576	523445120	negative
255514090754146305	27146510	neutral
263164621064650752	526856921	negative
264117031207571456	210721816	neutral
256157333053390848	216839031	negative
263202753055182848	29262313	positive
261270806305312768	634861083	neutral
261452323686072322	476857926	negative
261536737497583616	62984265	neutral
264083715590848512	539099021	negative
262981157849821184	811805167	neutral
264207505335394305	18751073	positive
263916267776389120	428514641	positive
212482020260052992	265238549	positive
264191178113708034	221056106	neutral
259484418043953152	339989532	positive
260593223708323841	34163754	negative
257055717360553984	134157989	neutral
251910520242843649	177271043	neutral
264180595557539841	115766642	negative
234318200240754688	71817244	neutral
259298904879816704	302874102	positive
263938554051305472	630234972	neutral
260207838461296640	574911622	positive
262879848740057088	284993124	neutral
249903873509191680	318958263	negative
222232881177698306	390605759	positive
263396759462608899	285685267	positive
264223454641913856	814319108	positive
264078591355138048	51123012	positive
212634444958404608	81697128	positive
264074031135875073	275776970	neutral
263889136757379072	19921353	positive
256411078899159040	241049629	negative
264034176049741824	20868413	neutral
264123783458197504	21210899	neutral
244531843028901888	533185090	neutral
262061470446133248	374229815	negative
246721885671391232	191099192	neutral
260510516986904576	26349233	positive
263877612898775040	20701758	positive
264225872226181120	140610932	neutral
264184818630262784	47460879	neutral
262149399956844545	21955271	negative
259499296523689984	51063172	neutral
264029478580260864	315555817	positive
263261807177789440	529435028	neutral
263698581440040960	19987409	neutral
264227710480564224	164134582	negative
257596251149832192	24382733	positive
262607686540095488	20092607	neutral
245558175561048064	580264175	positive
259586844138815489	99966995	neutral
263330648817803266	34725927	positive
264241159486976000	521025993	neutral
264203349757394945	141832160	positive
256919257500246016	280563307	neutral
263238987597107201	98050374	neutral
262306611278786561	707226763	positive
260104370232889345	36375662	neutral
262975765036011520	10959452	neutral
264206000930816000	385766013	positive
264110168906813440	403512199	negative
263897283618287617	452667901	negative
255886946117758977	131767662	neutral
264059708279762944	447078726	neutral
264166045626015744	419982827	neutral
264088819266101249	229513079	positive
264211285619662848	611533678	positive
264167911315357696	608467920	positive
250596219481620480	318668071	neutral
259815597368553474	107155690	neutral
264235520148791296	373468674	neutral
257971515776176129	600221890	neutral
256901565561057281	48053746	positive
261820977669890049	144301368	negative
263475218968883200	542605095	neutral
259200444516159488	36071917	neutral
263328636923441152	141049123	neutral
260166994014384128	426828963	positive
264228302347190272	111004560	negative
258278900847738880	267307162	neutral
264169560050106368	21712997	negative
260627126741512192	161903472	neutral
263033339252981760	301721146	neutral
264125293843853312	613538581	positive
260535527978180609	382488057	positive
264160982186733569	15099910	positive
217031985107963904	603625724	positive
263252405561487360	789477764	positive
255732290246815744	315400337	positive
229689555350089729	162492172	positive
261130606967152640	14849504	neutral
262190619953356800	459999593	positive
264070267867906050	298436056	neutral
256769689361997824	193005562	neutral
244510585658699776	54631444	positive
264216696213090306	263862602	neutral
264135058733006848	486162804	positive
264142833626279937	342369266	neutral
255622566180421632	177039813	negative
256605494481936386	179199663	neutral
263771608206950400	105319506	neutral
219957824632000512	128431238	positive
263953657983291392	105243350	negative
263610308587827201	486976879	positive
264048475182882816	45227376	negative
264209222101770242	98958282	neutral
264117710437351424	371164203	positive
256978417193467904	353749690	neutral
263521583929376768	763428865	negative
258993369370468352	412011336	positive
261899405249110017	33438978	positive
262601342965673985	398344970	neutral
259655676547182592	57935129	neutral
261271791769636864	242368565	positive
261971302288601088	468071218	positive
254286383747846145	9234172	negative
251749732202979328	565910644	positive
251230219342602240	106422218	neutral
261945756418707456	66972062	positive
263784526701031425	297782292	neutral
263068416548675585	77898694	positive
264221724000796672	200970962	neutral
263800990535405568	239239553	neutral
216933796736536577	473804158	positive
263588176621342720	20668288	neutral
263836633751769090	303738017	positive
245212773708070914	122547094	negative
216948978137305088	156942724	positive
261314046387703808	448656070	negative
263950048587558912	876576476	neutral
264145749829369858	401605092	negative
264001323844923392	102801836	positive
262806756244197376	59796215	neutral
240039164383469568	353369202	positive
264060075977625600	284485129	positive
237426623908040704	153293907	positive
263358043180396544	134669069	neutral
261217201871273984	455721191	neutral
264157719248904193	22315968	positive
251891254902788096	786235466	negative
264169249101209600	297691008	neutral
257906246961737728	29951860	negative
264153140004278272	586902543	neutral
256340531733471232	27226611	positive
263917696557670400	40776143	neutral
230822787420393472	182206138	positive
263818614442962944	562543331	negative
264041940939595776	396481990	neutral
259990516538695680	24993165	neutral
247041684788084736	418774015	positive
226663744950902784	19948562	positive
262637590782570496	35138154	neutral
259860626350944256	26936386	positive
263431525859721216	85355282	neutral
259777713429164032	16038311	positive
264014836009140225	270368047	positive
252247423743819778	116235612	neutral
250471638049628160	420967920	positive
261902296210886656	26060394	positive
264231673250598912	184930007	neutral
261132276136566785	93946096	negative
264058381835333632	93834352	neutral
247438220864929793	247586776	neutral
257345384974794752	120828505	negative
264176090082336768	62098421	positive
263367932086743040	53272267	neutral
257303224950870016	27293230	neutral
262986191681499139	202133848	positive
264091046722560000	372433268	neutral
264237398609780736	293265746	positive
223503248856854531	69932619	positive
264155237122715648	586306373	positive
258589252147892224	111666189	negative
264223821987463169	560091707	neutral
262623972447887361	17839223	positive
250284668753170432	100928046	positive
264151424194191360	613425318	positive
264241234980270080	278292697	negative
263947164919668736	22902704	negative
262368732410687488	781506662	neutral
258916067785723904	207516037	positive
264140996311408640	855454062	positive
251418644909813760	191608418	neutral
218226535063228416	618706287	neutral
262347177588830208	47546320	negative
263834573530611712	26509356	positive
247724605018619904	595294755	neutral
264186988297601025	29641711	positive
264253368220909569	171192692	neutral
263880209680461824	880880197	neutral
263772435516641280	94005676	positive
215189748623486976	242136621	neutral
264155911688425472	228163787	positive
260123979417784321	155725697	neutral
263675391573622784	37303088	positive
248568179272589313	514921404	positive
263810955920683008	32338131	neutral
264158696702099456	38787844	positive
262311223054458880	380765497	positive
263554895351787520	474212961	neutral
195137821449789440	17050737	neutral
263887867854602240	281868875	negative
263833277834592256	744416208	neutral
264169584368685061	17015168	neutral
264243158374821888	330781770	negative
263797559582142464	488743489	neutral
262654963572944896	153232385	positive
263421253887606785	501275820	positive
263724703930261505	99538498	negative
264171007391195136	346219253	positive
264221982361546752	89385794	neutral
255888103863091201	92147749	positive
264037153934282752	325583692	positive
263857068388278272	83901868	positive
261355878995881985	760682095	neutral
262283155715801088	351648500	positive
264168268313526274	80112523	positive
264083279056080897	333141377	neutral
263273842024267776	498931262	neutral
262137749090496514	711169386	positive
261563103093870592	73524592	neutral
263859537868640256	473433973	neutral
263510149170360320	340077320	neutral
264176468131713024	603194577	positive
264260233113767936	838709322	neutral
256539059999109121	347219338	negative
264243526005575680	50390358	positive
264216935133220864	156021769	negative
248330883029942272	505810691	negative
251157814544826368	125246411	positive
263089660849434624	241796983	neutral
262895822134472705	37628326	neutral
235056817770729472	743714124	positive
261996462358032384	217777996	negative
263080308113539072	142136889	neutral
240386126517510144	71817244	negative
264259969606643712	165302896	neutral
263974646003683328	514165478	neutral
264141700992229376	243823599	neutral
264081505062625280	262310220	positive
264220409380089857	32061604	positive
264156377457500161	494617321	positive
264201554196824064	235871180	negative
264236943334834176	131379676	negative
255449819731070977	423702823	neutral
263246486358351872	47958843	positive
250730460622229504	137771059	neutral
259275470456102912	342152369	neutral
260506642486030336	16006437	neutral
263504130205696000	528515216	neutral
256209828396011520	806948995	neutral
262634582824865792	347249167	negative
264032579815088128	387739207	neutral
254105525715877888	631709230	negative
254384629174398976	131744324	neutral
264084843753775104	18610022	neutral
264240197498191872	39020403	neutral
263719007146872832	665713	neutral
263968930027143168	163371471	positive
260101664638398464	19006955	positive
243918224201232384	295282011	neutral
263839796097605632	601817433	positive
264162655835680768	256806620	neutral
263960415938170880	353599161	neutral
260157871617105922	576457058	neutral
255627797626761217	265984902	positive
260180252398084096	871141279	neutral
264136885943812097	123837782	positive
262057335088898048	243453113	positive
263827883674464256	170371596	neutral
259769297407197184	80315708	positive
216938082681896961	523067815	positive
262686438364151808	184451525	positive
264077722937094146	337359206	neutral
249026445165355009	568796760	positive
263785245046865920	283210673	neutral
263825795636686849	709707654	positive
261460723564167168	536715611	positive
262904490569637888	65009616	neutral
263891381930573824	465417608	negative
260485840709492736	578444424	positive
246339485179207681	27446191	negative
254209204561268738	267635540	negative
262276966672125952	239089187	positive
264171251361275904	90459033	positive
255758962312486912	240012771	neutral
261239838869704704	20195476	positive
263771834867122176	278923328	positive
255833579299414016	78154978	negative
262090149490475009	51805373	negative
259922758098636800	21282163	neutral
258219227574579200	100350066	neutral
253597813517201408	461061434	positive
260916475328593920	447743653	negative
254050969510359040	58720562	neutral
264187763136540672	32697466	positive
263031195783282688	46721653	positive
263353475700760578	287957501	negative
263039001630494721	15767107	neutral
247435193672159233	23538080	positive
260613420578140160	83752769	neutral
255982754687229952	378343487	negative
264127956929093633	123138210	neutral
258377020742967297	464877119	positive
263756156772687872	589497734	negative
262752812671315968	282610908	positive
263477308021694465	488003846	negative
264255478245249025	322896673	neutral
263851615147134976	465402252	negative
263454418886873088	24053331	neutral
259737744299925506	154557495	negative
264245091298865152	633181003	negative
263990404020592641	151218587	positive
264257335659200512	246045811	neutral
264242704769241088	437790282	positive
264256276199010304	562408949	neutral
252807971950718976	500916823	neutral
264216473063550976	152401332	neutral
261190292609306625	47821438	neutral
256094996338458625	85844674	positive
264191631325020160	318690621	positive
264034398062653440	65167228	positive
264175683566186496	314514138	positive
228831430640295938	109586488	neutral
254686287427149824	114557697	negative
263831999159099393	55293912	neutral
259028455134478337	104643357	neutral
264208537754927105	87600943	negative
263721486219608064	73631536	positive
224565817088552962	27304045	positive
258925997284540416	63472263	neutral
263119072504459264	37269366	negative
256424909331394560	436118252	positive
264257794008563712	95143569	neutral
259388696376246272	297911979	neutral
263764977544986626	214591882	neutral
250020093755535360	39773566	negative
264113222842462209	357433185	positive
264227821331808256	77080526	neutral
263695206195539969	471475880	negative
262552841409949699	305375129	neutral
228113092670791681	636149049	neutral
263527525819502592	230687653	negative
261128378462117889	306706460	positive
264242742408921088	445198479	negative
248016665701388288	88018585	neutral
264206722644709376	267682301	neutral
260225895065849856	739428984	positive
261613576761004032	429228486	positive
264236277229056000	315269468	negative
264004841834156032	55784041	neutral
264245177672163328	109604790	neutral
264109442705010688	32959639	positive
263700470143533056	88508206	negative
263194264786309121	393711173	neutral
264086525841657858	24381023	neutral
264115525548916737	24069474	positive
264088308211126272	114313343	negative
263968590083026944	243793727	neutral
264127697196822528	114255419	positive
256532319500914688	171630876	positive
264120116969627648	381103532	positive
262033677393985536	201962848	neutral
263618910765600768	789477764	positive
263994648844988417	65887235	neutral
263756680876150785	18687459	neutral
258300934046769153	26917732	neutral
263136967926112256	564824751	neutral
264253170908270592	434725553	neutral
263194427982499840	33180741	neutral
212658260833079296	568645036	negative
260033791786090496	21447015	positive
263698317802876928	26392253	positive
263986055190036480	16916254	positive
264207942876807168	296959571	positive
263194482034495488	342181326	neutral
247359981521866753	33963083	positive
261455653288161281	216482426	neutral
263917444249309185	203415322	neutral
264088630358863872	47249150	positive
262155234435018752	154678717	positive
264154826269671424	607858464	positive
264155383105482752	275189015	negative
264227933789495296	59298245	neutral
263710821346058240	54780637	neutral
262989844693807106	260405768	neutral
251750998496903168	61838875	negative
264109329811116033	128534018	positive
263835851895758848	6627092	positive
258858401755430912	18110747	neutral
264231477632458752	382389533	positive
263976686817779712	546901806	positive
264038368952864768	424592590	positive
264226388343656449	567371031	positive
264019492508663808	755346426	positive
264246162444402688	798029714	positive
263822767563083776	466147692	positive
264254173695066114	585786384	negative
240178667345551361	766396015	neutral
256658815448145920	60995021	positive
264203842185490432	18013382	negative
251397216802066432	168890220	neutral
260141294368735232	566908099	neutral
251789469034881025	292705681	negative
264248214012694528	162187706	positive
255793196548902913	635550417	negative
264171912903675904	265372812	positive
263940744413335554	915455400	positive
264179454211940354	35317896	positive
264226431989587968	69474390	negative
254623523652399104	734672306	positive
261898742863630337	492070009	neutral
262530199344783361	395663968	neutral
263564797063348224	378016265	positive
216909372549365761	89382923	positive
264133339185823745	317126349	negative
262987035558682624	16454878	neutral
258584734504984576	69865859	neutral
257853886499536897	449174706	neutral
264157563690561536	59481866	neutral
264084248057765888	276217600	neutral
264094158912892928	28998607	neutral
264214691746816000	17165909	negative
264081987516633089	231651039	neutral
264216612679323648	344980256	positive
245205778473041920	365599219	negative
261279504268419072	39854115	neutral
221444699322458115	26037831	neutral
264248314780852224	128120937	neutral
264083595445039104	43291852	neutral
255623063876538368	113097883	neutral
254047889716813824	18855876	positive
263989968802820096	166268318	positive
264106850641911808	20204298	positive
255684102886400000	20476232	neutral
261497303712559104	264192692	positive
247411290119733249	23266086	neutral
260785693582848001	237367920	neutral
261716497578205185	284972004	positive
263734506308108288	86638801	neutral
264059754161266689	43335224	negative
255774409573412864	708340435	negative
212599863785963522	251388134	positive
214034282228875264	548752258	negative
264162727788953600	825385008	neutral
263923421367377920	219444423	neutral
261626632647872513	233809950	neutral
220896359899856897	442172191	positive
264128396861272064	328234786	negative
260544083234287616	18966061	positive
264259680203857920	599509100	neutral
261958134501892096	46254795	neutral
249198198890057728	27121235	positive
263128048264704000	158419467	negative
245610755406303232	61560669	positive
250156149276545024	139370821	neutral
264208680751353856	335456895	negative
200178376756051969	335369972	neutral
236908294143356929	15749080	negative
262581016470888448	456567585	positive
261981045455474688	62342496	positive
262898446883753985	20549579	negative
264240190212669440	47670270	positive
256930249579843584	414213514	negative
220956867067789312	114918220	neutral
262076288276234240	108200716	positive
264242247283920896	117835045	positive
264118734619283456	429051439	negative
264178938278998017	537876247	neutral
262375897028493313	91965564	neutral
261483682265694208	408985438	neutral
264153857280593920	919269210	positive
253927291548205057	553095602	positive
263223498812567552	190296578	neutral
264253561230225408	585786384	negative
264151042093113345	23644684	positive
262653132797009920	106972608	positive
263811798304710656	212891310	neutral
264254298983108609	48951962	neutral
264201358041829376	344187615	neutral
259134968670859264	805732208	positive
264017084017688576	169484369	neutral
264089754574921729	604674217	neutral
263812096943345664	224499062	neutral
262422454016802818	92564908	positive
263255815232823296	61166796	positive
261584783258308608	183981748	neutral
259451451271680001	579245862	neutral
243625104515424256	20059090	neutral
261975663450406912	562379444	positive
264221900312551424	539264231	positive
264228783706472448	304201698	negative
251821718425985024	32392080	positive
264251427176722433	29014549	negative
262284480025337856	286365986	positive
264221146248003584	490111576	positive
263951397664460800	851968027	neutral
259943688606720000	561445486	positive
262888485776683009	19888754	neutral
264090871329337344	107426842	positive
236441922032521218	542969778	neutral
264184897537732608	292684772	neutral
263865406131933185	70525634	negative
264185296424402944	152788800	positive
221594970858061824	56607837	positive
264181115156316161	422814730	neutral
263492516958048256	458885616	positive
262674395456229376	32629878	neutral
261901260087762945	354510259	neutral
264217187303190528	136383061	neutral
264093407897583616	158179484	neutral
263615342130102272	556295071	positive
259828790610493440	354555419	neutral
264260162750119936	888371646	neutral
261865134509666304	873262134	neutral
263716235181715456	825611155	neutral
263661025080004608	15398328	neutral
264131501376040961	45292221	neutral
264247198009663488	268797849	negative
263633625457762304	51003218	positive
247051234316546048	84352303	positive
263194426283814912	393711173	negative
263357618570006529	19992655	neutral
264078531166863361	540244506	positive
217093187293036545	32750427	negative
264116866585358337	236382209	positive
262608016908627968	299679052	neutral
263323406454382592	588632899	positive
231421831368810496	54645979	positive
